"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17698302,"2016-04-09 07:37:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","500 S INDIANA ST, LOS ANGELES, CA 90023","500 S INDIANA ST","LOS ANGELES","90023",6503452.2748603392,1832765.8642192364,"916-05142-0277","0277","05142","CA0190002","EAST LOS ANGELES","N"
17698023,"2016-04-08 19:00:00","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","27900 KELLY JOHNSON PKWY, VALENCIA, CA","27900 KELLY JOHNSON PKWY","VALENCIA",,6388015.6998898871,1984468.9948421831,"916-04485-0645","0645","04485","CA0190006","SANTA CLARITA VALLEY","N"
17722485,"2016-04-30 12:20:00","ROBBERY","033","ROBBERY, WEAPON: Service Station","1300 FULLERTON RD, CITY OF INDUSTRY, CA","1300 FULLERTON RD","CITY OF INDUSTRY",,6590373.567004,1819958.089515,"916-05414-1418","1418","05414","CA0190014","INDUSTRY","N"
17706588,"2016-04-16 23:00:00","ROBBERY","033","ROBBERY, WEAPON: Service Station","100 E EL SEGUNDO BLVD, LOS ANGELES, CA 90061","100 E EL SEGUNDO BLVD","LOS ANGELES","90061",6478652.8906491911,1792164.1482626577,"916-05849-2140","2140","05849","CA01900V3","CENTURY","N"
17701687,"2016-04-13 01:21:00","ROBBERY","033","ROBBERY, WEAPON: Service Station","11400 ATLANTIC AVE, LYNWOOD, CA 90262","11400 ATLANTIC AVE","LYNWOOD","90262",6504647.0772757465,1793690.7184976763,"916-05619-2114","2114","05619","CA01900V3","CENTURY","N"
17698922,"2016-04-09 21:00:00","ROBBERY","033","ROBBERY, WEAPON: Service Station","900 W LANCASTER BLVD, LANCASTER, CA","900 W LANCASTER BLVD","LANCASTER",,6517261.1074125934,2076039.4174252227,"916-05891-1122","1122","05891","CA0190024","LANCASTER","N"
17698861,"2016-04-09 20:52:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","3800 E 3RD ST, LOS ANGELES, CA 90063","3800 E 3RD ST","LOS ANGELES","90063",6505678.0816223919,1834635.3426385913,"916-05184-0276","0276","05184","CA0190002","EAST LOS ANGELES","N"
17696489,"2016-04-07 11:02:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","15200 S AVALON BLVD, RANCHO DOMINGUEZ, CA 90220","15200 S AVALON BLVD","RANCHO DOMINGUEZ","90220",6481248.5071604894,1783799.7351283734,"916-04146-2873","2873","04146","CA0190042","COMPTON","N"
17694557,"2016-04-05 23:45:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","1200 PECK RD, EL MONTE, CA 91733","1200 PECK RD","EL MONTE","91733",6550036.9379206272,1835785.2499196418,"916-03933-0562","0562","03933","CA0190005","TEMPLE","N"
17720943,"2016-04-29 08:15:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","1000 E PALMDALE BLVD, PALMDALE, CA","1000 E PALMDALE BLVD","PALMDALE",,6528205.2125294916,2033438.4177244494,"916-06080-2610","2610","06080","CA01900W9","PALMDALE","N"
17720493,"2016-04-28 17:25:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","13500 E VALLEY BLVD, BASSETT, CA","13500 E VALLEY BLVD","BASSETT",,6563428.6162782032,1839789.8335541934,"916-05310-1462","1462","05310","CA0190014","INDUSTRY","N"
17716247,"2016-04-24 15:35:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","800 W ROSECRANS AVE, COMPTON, CA 90220","800 W ROSECRANS AVE","COMPTON","90220",6489162.8618095256,1787191.9183415957,"916-04899-2814","2814","04899","CA0190042","COMPTON","N"
17713800,"2016-04-21 21:02:30","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","6600 SOMERSET BLVD, PARAMOUNT, CA 90723","6600 SOMERSET BLVD","PARAMOUNT","90723",6506579.5080754124,1784643.1139257322,"916-08687-1366","1366","08687","CA0190013","LAKEWOOD","N"
17707902,"2016-04-18 17:11:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","100 N CENTRAL AVE, COMPTON, CA","100 N CENTRAL AVE","COMPTON",,6485123.9453764483,1784660.0067503888,"916-04636-2830","2830","04636","CA0190042","COMPTON","N"
17718515,"2016-04-15 01:15:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","9000 TELEGRAPH RD, PICO RIVERA, CA 90660","9000 TELEGRAPH RD","PICO RIVERA","90660",6528612.048258788,1807960.7055972491,"916-03183-1518","1518","03183","CA0190015","PICO RIVERA","N"
17699686,"2016-04-11 04:17:00","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","17200 LAKEWOOD BLVD, BELLFLOWER, CA 90706","17200 LAKEWOOD BLVD","BELLFLOWER","90706",6518526.8012020625,1777247.7987671786,"916-07822-1335","1335","07822","CA0190013","LAKEWOOD","N"
17719219,"2016-04-27 15:13:00","ROBBERY","035","ROBBERY, WEAPON: Residence","6800 MOTZ ST, PARAMOUNT, CA 90723","6800 MOTZ ST","PARAMOUNT","90723",6507603.139368996,1781519.7169152529,"016-09091-1366","1366","09091","CA0190013","LAKEWOOD","N"
17718482,"2016-04-26 22:25:00","ROBBERY","035","ROBBERY, WEAPON: Residence","14800 LAS TUNAS DR, HACIENDA HEIGHTS, CA 91745","14800 LAS TUNAS DR","HACIENDA HEIGHTS","91745",6563328.5299348868,1824471.2944344766,"916-05219-1477","1477","05219","CA0190014","INDUSTRY","N"
17714003,"2016-04-21 23:00:00","ROBBERY","035","ROBBERY, WEAPON: Residence","11800 4TH AVE, LYNWOOD, CA 90262","11800 4TH AVE","LYNWOOD","90262",6502769.9061611062,1791672.5194216268,"916-06132-2117","2117","06132","CA01900V3","CENTURY","N"
17709924,"2016-04-19 19:00:00","ROBBERY","035","ROBBERY, WEAPON: Residence","11600 VALLEY VIEW AVE, WHITTIER, CA 90604","11600 VALLEY VIEW AVE","WHITTIER","90604",6552922.1770966677,1795206.5907159888,"916-05358-0495","0495","05358","CA0190004","NORWALK","N"
17708181,"2016-04-17 10:15:00","ROBBERY","035","ROBBERY, WEAPON: Residence","12100 CENTRALIA ST, LAKEWOOD, CA","12100 CENTRALIA ST","LAKEWOOD",,6539136.4963591928,1763831.3765452651,"916-08443-1327","1327","08443","CA0190013","LAKEWOOD","N"
17705802,"2016-04-16 04:19:54","ROBBERY","035","ROBBERY, WEAPON: Residence","3747 HUBBARD ST, LOS ANGELES, CA 90023","3747 HUBBARD ST","LOS ANGELES","90023",6503839.0024785567,1832028.3669218004,"016-05509-0277","0277","05509","CA0190002","EAST LOS ANGELES","N"
17705240,"2016-04-15 14:00:00","ROBBERY","035","ROBBERY, WEAPON: Residence","43300 16TH ST W, LANCASTER, CA","43300 16TH ST W","LANCASTER",,6513950.9430620437,2066061.8658367512,"916-06158-1126","1126","06158","CA0190024","LANCASTER","N"
17701699,"2016-04-13 01:49:00","ROBBERY","035","ROBBERY, WEAPON: Residence","3115 CARLIN AVE, LYNWOOD, CA 90262","3115 CARLIN AVE","LYNWOOD","90262",6495952.1093230974,1791572.0529158607,"916-05622-2117","2117","05622","CA01900V3","CENTURY","N"
17720338,"2016-04-28 15:05:00","ROBBERY","036","ROBBERY, WEAPON: Bank","18600 S PIONEER BLVD, ARTESIA, CA 90701","18600 S PIONEER BLVD","ARTESIA","90701",6536616.0041522309,1772000.1289427103,"916-09173-1349","1349","09173","CA0190013","LAKEWOOD","N"
17720064,"2016-04-28 12:15:00","ROBBERY","037","ROBBERY, WEAPON: Other","1700 E PALMDALE BLVD, PALMDALE, CA","1700 E PALMDALE BLVD","PALMDALE",,6532586.6424363647,2033745.3732228715,"916-06042-2610","2610","06042","CA01900W9","PALMDALE","N"
17718414,"2016-04-26 20:37:00","ROBBERY","037","ROBBERY, WEAPON: Other","1200 E 150TH ST, GARDENA, CA 90248","1200 E 150TH ST","GARDENA","90248",6484675.825552,1784863.073122,"916-05009-2872","2872","05009","CA0190042","COMPTON","N"
17717496,"2016-04-26 00:25:00","ROBBERY","037","ROBBERY, WEAPON: Other","44700 ANDALE AVE, LANCASTER, CA","44700 ANDALE AVE","LANCASTER",,6526417.7250167988,2075531.703979712,"916-06822-1132","1132","06822","CA0190024","LANCASTER","N"
17716712,"2016-04-23 17:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","200 W PALMDALE BLVD, PALMDALE, CA","200 W PALMDALE BLVD","PALMDALE",,6522112.9642296517,2033309.8918061876,"916-05868-2611","2611","05868","CA01900W9","PALMDALE","N"
17715341,"2016-04-23 11:03:34","ROBBERY","037","ROBBERY, WEAPON: Other","S AVALON BLVD & EL SEGUNDO BLVD, LOS ANGELES, CA","S AVALON BLVD & EL SEGUNDO BLVD","LOS ANGELES",,6481189.4609099505,1792068.8372256448,"916-02048-6852","6852","02048","CA0190031","TRANSIT SERV BUR","N"
17714834,"2016-04-22 21:40:00","ROBBERY","037","ROBBERY, WEAPON: Other","9600 LAUREL ST, LOS ANGELES, CA 90002","9600 LAUREL ST","LOS ANGELES","90002",6491673.6427761316,1803866.465105555,"916-06184-2177","2177","06184","CA01900V3","CENTURY","N"
17706698,"2016-04-17 06:46:00","ROBBERY","037","ROBBERY, WEAPON: Other","CAPISTRANO WAY & EASTERN AVE, LOS ANGELES, CA 90022","CAPISTRANO WAY & EASTERN AVE","LOS ANGELES","90022",6509076.5380205913,1837023.2895511198,"916-05545-0280","0280","05545","CA0190002","EAST LOS ANGELES","N"
17706724,"2016-04-17 05:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","4300 BLK OF ELIZABETH ST, CUDAHY, CA 90201","4300 BLK OF ELIZABETH ST","CUDAHY","90201",,,"916-05548-0263","0263","05548","CA0190002","EAST LOS ANGELES","N"
17726296,"2016-05-04 09:50:00","ROBBERY","037","ROBBERY, WEAPON: Other","4100 LA CRESCENTA AVE, MONTROSE, CA","4100 LA CRESCENTA AVE","MONTROSE",,6489095.500029,1901362.836759,"916-00782-1280","1280","00782","CA0190012","CRESCENTA VALLEY","N"
17722062,"2016-04-29 22:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","8100 ALANREED AVE, ROSEMEAD, CA 91770","8100 ALANREED AVE","ROSEMEAD","91770",,,"916-04940-0532","0532","04940","CA0190005","TEMPLE","N"
17718715,"2016-04-27 05:39:00","ROBBERY","037","ROBBERY, WEAPON: Other","LEE AVE & RUSH ST, SOUTH EL MONTE, CA 91733","LEE AVE & RUSH ST","SOUTH EL MONTE","91733",6541292.6767696384,1841236.3718953796,"916-04832-0560","0560","04832","CA0190005","TEMPLE","N"
17717163,"2016-04-25 15:40:00","ROBBERY","037","ROBBERY, WEAPON: Other","11600 LONG BEACH BLVD, LYNWOOD, CA","11600 LONG BEACH BLVD","LYNWOOD",,6498048.1778320922,1794323.686296324,"916-02086-6065","6065","02086","CA0190031","TRANSIT SERV BUR","N"
17718568,"2016-04-25 03:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","100 E LOMITA BLVD, CARSON, CA 90746","100 E LOMITA BLVD","CARSON","90746",6478247.1554354476,1749346.745105631,"916-04505-1624","1624","04505","CA0190016","CARSON","N"
17715706,"2016-04-23 20:10:00","ROBBERY","037","ROBBERY, WEAPON: Other","11300 BULLIS RD, LYNWOOD, CA 90262","11300 BULLIS RD","LYNWOOD","90262",6500079.69787239,1796113.9077511646,"916-06222-2112","2112","06222","CA01900V3","CENTURY","N"
17714935,"2016-04-23 00:01:00","ROBBERY","037","ROBBERY, WEAPON: Other","38700 12TH ST E, PALMDALE, CA","38700 12TH ST E","PALMDALE",,6529255.3562006047,2035498.9210086195,"916-05755-2610","2610","05755","CA01900W9","PALMDALE","N"
17714926,"2016-04-22 23:50:00","ROBBERY","037","ROBBERY, WEAPON: Other","14TH ST & SPRUCE ST, NEWHALL, CA 91321","14TH ST & SPRUCE ST","NEWHALL","91321",6400836.0279031098,1963047.6299798484,"916-05153-0625","0625","05153","CA0190006","SANTA CLARITA VALLEY","N"
17714642,"2016-04-22 18:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","100 W 1ST, LONG BEACH, CA","100 W 1ST","LONG BEACH",,6502996.077945658,1737851.2838071305,"916-02035-6004","6004","02035","CA0190031","TRANSIT SERV BUR","N"
17714597,"2016-04-22 05:45:00","ROBBERY","037","ROBBERY, WEAPON: Other","GAYHART ST & E WASHINGTON BLVD, COMMERCE, CA","GAYHART ST & E WASHINGTON BLVD","COMMERCE",,6520398.11395289,1822335.8438801896,"916-05846-0245","0245","05846","CA0190002","EAST LOS ANGELES","N"
17712303,"2016-04-20 13:14:00","ROBBERY","037","ROBBERY, WEAPON: Other","1300 W ARROW AVE, SAN DIMAS, CA 91773","1300 W ARROW AVE","SAN DIMAS","91773",6611514.6816876912,1861289.1562328676,"916-02024-0811","0811","02024","CA0190008","SAN DIMAS","N"
17709357,"2016-04-19 15:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","3300 NORTON AVE, LYNWOOD, CA 90262","3300 NORTON AVE","LYNWOOD","90262",6497775.3981557032,1798215.4283305833,"916-05988-2112","2112","05988","CA01900V3","CENTURY","N"
17709342,"2016-04-19 14:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","13800 VALLEY BLVD, BASSETT, CA","13800 VALLEY BLVD","BASSETT",,6565366.5964552118,1838319.151157893,"916-04874-1462","1462","04874","CA0190014","INDUSTRY","N"
17707196,"2016-04-17 22:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","500 S HILL ST, LOS ANGELES, CA 90012","500 S HILL ST","LOS ANGELES","90012",6488398.2122185109,1843917.1107054059,"016-01942-6403","6403","01942","CA0190031","TRANSIT SERV BUR","N"
17707071,"2016-04-17 17:58:00","ROBBERY","037","ROBBERY, WEAPON: Other","1000 W CRESSEY ST, COMPTON, CA","1000 W CRESSEY ST","COMPTON",,6487908.0429759696,1787751.4409481639,"016-04589-2812","2812","04589","CA0190042","COMPTON","N"
17707023,"2016-04-17 15:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","CAMBRAY DR & WORKMAN MILL RD, INDUSTRY, CA 91744","CAMBRAY DR & WORKMAN MILL RD","INDUSTRY","91744",6553837.5,1833696.875,"916-04781-1460","1460","04781","CA0190014","INDUSTRY","N"
17706606,"2016-04-17 00:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","600 GIANO AVE, EAST VALINDA, CA","600 GIANO AVE","EAST VALINDA",,6589117.0859807907,1825338.8818121911,"916-04761-1443","1443","04761","CA0190014","INDUSTRY","N"
17706336,"2016-04-16 17:20:00","ROBBERY","037","ROBBERY, WEAPON: Other","2300 E 1ST ST, LOS ANGELES, CA 90033","2300 E 1ST ST","LOS ANGELES","90033",6497850.6124906959,1838475.9004195055,"916-01912-6508","6508","01912","CA0190031","TRANSIT SERV BUR","N"
17705820,"2016-04-16 02:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","83RD ST & NAOMI AVE, LOS ANGELES, CA","83RD ST & NAOMI AVE","LOS ANGELES",,6484585.3776775887,1809307.1215940155,"016-05803-2174","2174","05803","CA01900V3","CENTURY","N"
17705663,"2016-04-15 22:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","17900 S AVALON BLVD, CARSON, CA 90745","17900 S AVALON BLVD","CARSON","90745",6481030.1233461816,1774265.4884230162,"916-04082-1630","1630","04082","CA0190016","CARSON","N"
17705330,"2016-04-15 16:28:00","ROBBERY","037","ROBBERY, WEAPON: Other","7300 ROSECRANS AVE, PARAMOUNT, CA 90723","7300 ROSECRANS AVE","PARAMOUNT","90723",6510314.4877327755,1787230.0283247719,"916-08204-1364","1364","08204","CA0190013","LAKEWOOD","N"
17702902,"2016-04-13 22:14:00","ROBBERY","037","ROBBERY, WEAPON: Other","1000 SAN GABRIEL BLVD, ROSEMEAD, CA 91770","1000 SAN GABRIEL BLVD","ROSEMEAD","91770",6536614.7043295903,1837025.3081531748,"916-04275-0535","0535","04275","CA0190005","TEMPLE","N"
17701249,"2016-04-12 15:40:00","ROBBERY","037","ROBBERY, WEAPON: Other","9300 WHITTIER BLVD, PICO RIVERA, CA","9300 WHITTIER BLVD","PICO RIVERA",,6537695.0542834764,1822073.5955545367,"916-02734-1514","1514","02734","CA0190015","PICO RIVERA","N"
17700517,"2016-04-11 20:41:00","ROBBERY","037","ROBBERY, WEAPON: Other","800 N ALAMEDA ST, LOS ANGELES, CA","800 N ALAMEDA ST","LOS ANGELES",,6489722.3367786147,1842461.2344891792,"916-01808-6401","6401","01808","CA0190031","TRANSIT SERV BUR","N"
17696882,"2016-04-07 17:09:00","ROBBERY","037","ROBBERY, WEAPON: Other","800 W AVENUE K, LANCASTER, CA","800 W AVENUE K","LANCASTER",,6517847.3394265641,2068031.9245003103,"916-05764-1126","1126","05764","CA0190024","LANCASTER","N"
17695934,"2016-04-07 00:14:00","ROBBERY","037","ROBBERY, WEAPON: Other","ALWOOD ST & HACIENDA BLVD, VALINDA, CA","ALWOOD ST & HACIENDA BLVD","VALINDA",,6578509.3692974681,1840523.4800960191,"916-04285-1440","1440","04285","CA0190014","INDUSTRY","N"
17696756,"2016-04-06 19:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","ATLANTIC AVE & TELEGRAPH RD, COMMERCE, CA","ATLANTIC AVE & TELEGRAPH RD","COMMERCE",,6513489.1391787762,1826325.1012489903,"916-05047-0245","0245","05047","CA0190002","EAST LOS ANGELES","N"
17694281,"2016-04-05 16:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","14400 HAWES ST, WHITTIER, CA 90604","14400 HAWES ST","WHITTIER","90604",6554673.5349842384,1801101.1026459774,"016-04626-0492","0492","04626","CA0190004","NORWALK","N"
17698298,"2016-04-09 07:02:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","1400 E 118TH ST, LOS ANGELES, CA","1400 E 118TH ST","LOS ANGELES",,6485645.3852212569,1795597.5242844811,"016-05396-2191","2191","05396","CA01900V3","CENTURY","N"
17696553,"2016-04-07 11:55:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","1700 TOPANGA CANYON BLVD, TOPANGA, CA 90290","1700 TOPANGA CANYON BLVD","TOPANGA","90290",6382517.0826315582,1865246.5945590688,"016-01828-1033","1033","01828","CA0190022","MALIBU/LOST HILLS","N"
17722004,"2016-04-29 21:30:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","1400 E 223RD ST, CARSON, CA 90745","1400 E 223RD ST","CARSON","90745",6486697.4725550236,1758807.6641201444,"916-04632-1628","1628","04632","CA0190016","CARSON","N"
17717373,"2016-04-25 19:00:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","44500 15TH ST E, LANCASTER, CA","44500 15TH ST E","LANCASTER",,6530520.6127056461,2074170.9762709988,"016-06813-1137","1137","06813","CA0190024","LANCASTER","N"
17716110,"2016-04-23 22:30:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","25200 MALIBU RD, MALIBU, CA 90265","25200 MALIBU RD","MALIBU","90265",6341743.7424489576,1834901.5817032019,"916-02155-1014","1014","02155","CA0190022","MALIBU/LOST HILLS","N"
17713811,"2016-04-21 21:10:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","AVENUE J-8 & DIVISION ST, LANCASTER, CA","AVENUE J-8 & DIVISION ST","LANCASTER",,6522507.1640648525,2070546.8021705362,"916-06578-1133","1133","06578","CA0190024","LANCASTER","N"
17712969,"2016-04-21 06:14:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","900 N DITMAN AVE, LOS ANGELES, CA 90063","900 N DITMAN AVE","LOS ANGELES","90063",6504144.5563154435,1839305.7006607729,"916-05778-0272","0272","05778","CA0190002","EAST LOS ANGELES","N"
17711653,"2016-04-19 21:30:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","OAKS ST & ROSE AVE, COMPTON, CA 90222","OAKS ST & ROSE AVE","COMPTON","90222",6494824.107227941,1789413.4665410114,"916-04710-2821","2821","04710","CA0190042","COMPTON","N"
17706491,"2016-04-16 21:20:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","20TH ST E & E AVENUE R-4, PALMDALE, CA 93550","20TH ST E & E AVENUE R-4","PALMDALE","93550",6533385.4624010706,2029595.6968691139,"916-05431-2610","2610","05431","CA01900W9","PALMDALE","N"
17706286,"2016-04-16 17:21:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","EL SEGUNDO BLVD & RAYMOND AVE, LOS ANGELES, CA","EL SEGUNDO BLVD & RAYMOND AVE","LOS ANGELES",,6471071,1792105.125,"916-03375-0378","0378","03375","CA0190003","SOUTH LOS ANGELES","N"
17706242,"2016-04-16 15:51:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","9700 PARMELEE AVE, LOS ANGELES, CA 90002","9700 PARMELEE AVE","LOS ANGELES","90002",6485729.0026075579,1803640.370825008,"916-05827-2176","2176","05827","CA01900V3","CENTURY","N"
17701323,"2016-04-12 08:30:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","EL CAMINO AVE & SAN LUIS ST, PARAMOUNT, CA","EL CAMINO AVE & SAN LUIS ST","PARAMOUNT",,6507142.7952379938,1785008.4051128204,"916-07959-1363","1363","07959","CA0190013","LAKEWOOD","N"
17715762,"2016-04-23 21:50:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","12200 MAIN ST, LOS ANGELES, CA 90061","12200 MAIN ST","LOS ANGELES","90061",6478481.4433623776,1793793.2479631284,"916-06225-2140","2140","06225","CA01900V3","CENTURY","N"
17705334,"2016-04-15 14:30:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","KNOPF ST & OLEANDER AVE, COMPTON, CA","KNOPF ST & OLEANDER AVE","COMPTON",,6491293.8180120476,1790782.1254959286,"916-05779-2137","2137","05779","CA01900V3","CENTURY","N"
17725400,"2016-05-03 16:20:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","IMPERIAL HWY & NORWALK AVE, LOS ANGELES, CA","IMPERIAL HWY & NORWALK AVE","LOS ANGELES",,,,"916-03999-0375","0375","03999","CA0190003","SOUTH LOS ANGELES","N"
17725134,"2016-05-03 12:15:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","MYRRH ST & THORSON AVE, COMPTON, CA","MYRRH ST & THORSON AVE","COMPTON",,6501062.6054874109,1783284.6902883532,"916-05332-2846","2846","05332","CA0190042","COMPTON","N"
17723560,"2016-05-01 23:20:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","QUEENS RD & SUNSET BLVD, WEST HOLLYWOOD, CA 90069","QUEENS RD & SUNSET BLVD","WEST HOLLYWOOD","90069",6448217.1801980473,1857086.7348479573,"916-02480-0987","0987","02480","CA0190009","WEST HOLLYWOOD","N"
17723186,"2016-05-01 12:19:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","11500 S FIGUEROA ST, LOS ANGELES, CA 90059","11500 S FIGUEROA ST","LOS ANGELES","90059",6475960.4557186756,1796724.9976689427,"916-02198-6062","6062","02198","CA0190031","TRANSIT SERV BUR","N"
17720399,"2016-04-28 17:23:24","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","3400 CESAR CHAVEZ AVE, LOS ANGELES, CA 90063","3400 CESAR CHAVEZ AVE","LOS ANGELES","90063",6503349.652018,1837188.353626,"916-06140-0275","0275","06140","CA0190002","EAST LOS ANGELES","N"
17720403,"2016-04-28 16:50:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","11300 LONG BEACH BLVD, LYNWOOD, CA","11300 LONG BEACH BLVD","LYNWOOD",,6497772.7611476332,1796074.834224815,"916-06560-2111","2111","06560","CA01900V3","CENTURY","N"
17718417,"2016-04-26 16:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","69TH ST & HOOPER AVE, LOS ANGELES, CA 90001","69TH ST & HOOPER AVE","LOS ANGELES","90001",6485256.8439969691,1814307.9077617351,"916-06436-2170","2170","06436","CA01900V3","CENTURY","N"
17717547,"2016-04-26 03:30:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","1100 FORMOSA AVE, WEST HOLLYWOOD, CA 90046","1100 FORMOSA AVE","WEST HOLLYWOOD","90046",6456817.7302522957,1856223.3496237893,"916-02368-0973","0973","02368","CA0190009","WEST HOLLYWOOD","N"
